ID,Project,Subject,"Change Order #","Client CO #","Invoice #",Actions,Status,Total,"Paid Total",Balance,"Scope of Work",Exclusion,"Labor Breakdown_type","Labor Breakdown_quantity","Labor Breakdown_hours","Labor Breakdown_rate","Material Breakdown_type","Material Breakdown_quantity","Material Breakdown_unit","Material Breakdown_rate","Equipment Breakdown_type","Equipment Breakdown_quantity","Equipment Breakdown_unit","Equipment Breakdown_rate"
3870,19-024-century-21-phase-2,"3rd floor staricase",4,4,,Paid,Closed,22180,22180,0,"provide labor and material to do all work associated with 3rd floor staircase at century 21
3 box beams
3 facias and soffits

2 carp 42 hours each= $13860
2 tapers 21 hours each= $6720
material= $1600
$22180

$22180",,,,,,,,,,,,,
3872,19-019-orda-retail-cellar-sf-bull-4,"3 Hr Rated Wall and H.M",3,3,,Paid,Closed,20075,20075,0,"Provide labor and material to build walls with Hollow Metal x Hollow Metal doors in cellar at bottom of stairs in 233 and walls with 3Hr rating at freight elevator lobby off 233 for freight lobby
Carpentry= $8000
Taping= $4600
Material= $5200
Total= $17,800

also, patching at mechanical room and fire stopping
carpentry= 7 hours= $1155
taping= 7 hour= $1120
Total= $2275
Total= $20,075",,,,,,,,,,,,,
3874,19-028-legends-1-wtc,"Remove and Reinstall Ceiling Tiles",1,1,,Paid,Closed,4000,4000,0,"Provide labor and material to remove ceiling tiles and reinstall new ceiling tile

Carpentry= 16 hours x $205= $3280
Delivery of equipment= $500
remove equipment= $500
Total= $4280",,,,,,,,,,,,,
3876,19-002-cit-11w-42nd-street,"Ticket #2108",52,52,,,Open,1640,0,1640,"Ticket #2108
Taking down ceiling tiles and grid in the IDF Room for AC unit completion
requested by email 8/22/19
1 carp 8 hours OT= $1640",,,,,,,,,,,,,
3878,19-002-cit-11w-42nd-street,"Ticket #2109",53,53,,,Open,1845,0,1845,"Ticket #2109
Open and close the grid and tiles on the 12th floor for alternate PDE Installation
1 carp 9 hours OT= $1845
Requested by email 8/28/19
Green field install

",,,,,,,,,,,,,
3880,19-002-cit-11w-42nd-street,"Ticket #2110",54,54,,Paid,Closed,6350,6350,0,"Ticket #2110
relocate shaft wall for McKeon Door
2 carp 10 hours OT each= 20 x $205= $4100
1 taper 10 hours OT= $2000
material= $250
Total= $6350",,,,,,,,,,,,,
3882,19-002-cit-11w-42nd-street,"Ticket #2111",55,55,,,Open,2075,0,2075,"Ticket #2111
Replace ceiling tiles damaged by others
1 box of 2825A 64SF x 5= $320
1 box of 2859 64 SF x 5= $320
1 carp 7 hours OT= $1435
total= $2075

punchlist
email 9/20/10",,,,,,,,,,,,,
3884,19-020-1199-seiu-funds,"Bulletin 4 drawing dated 9-6-19",12,12,,,Open,30590,0,30590,"Bulletin #4
8th Floor:
D3A in lobby 1-ply to slab-metal base by others 8 LF- $960.00
D3C in Room 8J14: 4LF- $288.00
Electrical closet 8J12, Storage room 8H12:
53LF A3A: 2- Ply to slab-ins :$7,362.00
16LF B3A:4-Ply to slab-ins: $3,840.00
install HM doors-frames-HW 8G12, 8H12: $1600.00
Relocate door 8F11 in janitors closet (cut and patch wall): $2400.00
Add 2' x 2' ACT/grid in rooms 8F12, 8H12: 126SF: $1600.00
Column Line G-5: Build out 3 sides: $1500.00
8th floor electrical closet credit A3C replaced by A3A 21LF x $80=-$1680.00
8th Floor janitors closet ACT-02 Removed from scope 40SF x $7= -$280.00
Stair C and D Credit Install Doors and frames 6 total x $1200 each= -$7200.00

9th Floor:
D3A in lobby 1-ply to slab-metal base by others 8LF- $960.00
relocate door 9F11 in janitors closet (cut and patch wall) =$2400.00
create storage room 9G13A 6LF 2-Ply to slab and HM door= $1700.00
Outreach Touchdown room 9F01: Change layout of chase walls and TV niche
4 man days + material= $5000.00
Delete ACT in janitors closet 9F11 and add in storage room 9G13-no charge
Add 6LF fascia-soffit at end of hallway: $540.00
Column C &amp;B3 change to align with face of each other per architect: $1500
Column line G-5. Build out 3 sides : $1500.00
$13600
10th Floor:
D3A in lobby 1-ply to slab-metal base by others 8LF: $960.00
Relocate door 10G11 in janitors closet (cut and patch wall):$2400.00
Delete ACT in Janitors closet 24SF and add in storage room 92SF:($460.00)
Lower ceiling height 6"" to wood slats in hallway (blackiron): $1000.00
E2 &amp;C2-frame out column faces to align with column D2: $1200.00
Column Line G-5- Build out 3 sides: $1500.00

Total= $10,390 + $13,600 + $6600= $30,590





",,,,,,,,,,,,,
3885,19-019-orda-retail-cellar-sf-bull-4,"Lobby Drywall and Masonary Work",29,29,,,Open,10255,0,10255,"Provide labor and material to install missing sheetrock where base was chopped out. existing masonry along the bottom of the north and south walls in the lobby area to install new drywall to align with the existing wall.
6 round columns
carpentry=35 hours= $5775
taping= 28 hours = $4480
Total= $10255",,,,,,,,,,,,,
3888,19-016-hps-investment-partners,protection,26,26,,Paid,Closed,9700,9700,0,$9700,,,,,,,,,,,,,
3891,19-002-cit-11w-42nd-street,"Ticket #2112",56,2112,,,Open,1230,0,1230,"Ticket #2112
email 9/26/19
lighting layout for F11 &amp; F12
1 carp 6 hours OT x $205= $1230",,,,,,,,,,,,,
3893,19-002-cit-11w-42nd-street,"Ticket #2114",57,2114,,,Open,10010,0,10010,"Ticket #2114
Patching over cuts on the fascia soffit and walls after duct work installation on the entire floor
ticket 9/11/19
1 carp 28 hours x $165= $4620
1 taper 32 hours x $160= $5120
Material= $270
Total= $10010",,,,,,,,,,,,,
3895,19-002-cit-11w-42nd-street,"Ticket #2113",58,2113,,,Open,1005,0,1005,"Ticket #2113
undercutting 4 foors for wood floor installation
Doors #13LL11 and 13DD13
1 carp 5 hours x $165= $825
material= $180
Total= $1005",,,,,,,,,,,,,
3897,18-017-435-hudson,"lay down protection on roof",60,60,,,Open,18570,0,18570,"provide labor and material to have carpenters lay down protection on roof at 435 Hudson for materials that we removed from benches and counters to store while roof is being redone.
also removal of stone tops
Installation will be priced separately
labor= 2 men 49 hours each= $16,170
Material= $2,400
Total= $18,570",,,,,,,,,,,,,
3904,19-002-cit-11w-42nd-street,"Open Ceilings and drywall and then patch after new power requirements are added",59,59,,Paid,Closed,2635,2635,0,"Provide labor and material to open ceilings, drywall and then patch after new power requirements are added. see email on 10/9/19
carpentry= 7 hours x $165= $1155
Taping= 3 hours x $160= $480
Material= $400
Total= $2035",,,,,,,,,,,,,
3905,19-002-cit-11w-42nd-street,"Install new ceiling at room 13Y11",60,60,,,Open,980,0,980,"Provide labor and material to install new ceiling at room 13Y11 per email on 10/9/19
Carpentry= 4 hours x $165= $660
Material= $320
Total= $980",,,,,,,,,,,,,
3918,19-020-1199-seiu-funds,"projector lifts-AV updates",13,13,,,Open,9720,0,9720,"provide labor and material to modify decoustic panels and framing, and additional installation costs at 5 locations
2 men 4 hours per panel= 8 hours x 5= 40 hours x $165= $6600
additional  material costs
9SF x 4 locations= 36SF x $60= $2160
16SF x 1 locations= 16 SF x $60= $960
$3120

$6600 + $3120= $9720",,,,,,,,,,,,,
3919,19-016-hps-investment-partners,"Ticket #2036",27,2036,,,Open,5415,0,5415,"as per jtm patch all sheetrock holes on 6th floor
1 carp 21 hours x $165= $3465
1 taper 10 hours x $160= $1600
Material= $350
Total= $5415",,,,,,,,,,,,,
3921,19-016-hps-investment-partners,"Ticket #2039",28,2039,,,Open,2425,0,2425,"ticket #2039
at all A6 partition type walls sheetrock had to be cutback 6"" around convector and beaded due to base building being able to remove convector panels for access
6 locations
1 carpenter 7 hours x $165= $1155
1 taper 7 hours x $160= $1120
Material= $150
Total= $2425",,,,,,,,,,,,,
3923,19-016-hps-investment-partners,"Ticket #2041",29,2041,,,Open,1355,0,1355,"ticket #2041
as per JTM build shade pocket under and around duct in 64m
1 carp 7 hours x $165= $1155
material= $200
Total= $1355",,,,,,,,,,,,,
3925,19-016-hps-investment-partners,"ticket #2042",30,2042,,,Open,5095,0,5095,"ticket #2042
as per jtm patch all sheetrock holes made by trades on 7th floor
1 carp 21 hours x $165= $3465
1 taper 8 hours x $160= $1280
Material= $350
Total= $5095",,,,,,,,,,,,,
3927,19-016-hps-investment-partners,"TIcket #2043",31,2043,,,Open,2460,0,2460,"ticket #2043
as per JTM remove b/I and open sheetrock hole in ceiling biger for base building to install fire dampers in ceiling. when done resupport with B/I and install 2 16 x 16 balco access doors tape and spackle all
1 carp 7 hours x $165= $1155
1 taper 3 hours x $160= $480
Material= $825
Total= $2460",,,,,,,,,,,,,
3931,19-016-hps-investment-partners,"Ticket #2045",33,2045,,,Open,4230,0,4230,"ticket #2045
As per JTM clean, wipe down, and touch up ceiling tiles where we can.
Change all ceiling tiles that cannot be saved

2 carpenters 7 hours total= 14 hours x $165= $2310
6 cases 2 x 4 calla tile
80SF x 6= 480 x $4= $1920

Total= $4230",,,,,,,,,,,,,
3933,19-016-hps-investment-partners,"Ticket #2046",34,2046,,,Open,1400,0,1400,"Ticket #2046
Additional patching and damaged sheetrock
broken corner bead 0622
outlet patching 0738 0737
patching in ceiling corridor
1 carp 4 hours x $165= $660
1 taper 4 hours x $160= $640
Material= $100
Total= $1400",,,,,,,,,,,,,
3935,19-016-hps-investment-partners,"Ticket #2047",35,2047,,,Open,1240,0,1240,"ticket #2047
add additional layer of 3/8"" sheetrock 0753 due to tile and light fixture
1 carp 7 hours x $165= $1155
3- 4 x 8 x 3/8 Sheetrock
4- 5/8"" tearaway bead
material= $85
Total= $1240",,,,,,,,,,,,,
3937,19-016-hps-investment-partners,"Ticket #2048",36,2048,,,Open,2880,0,2880,"ticket #2048
As per JTM have taper spackle all shower rooms including where we added 3/8 sheetrock on 7th floor due to light fixture and tile
1 taper 18 hours total x $160= $2880
",,,,,,,,,,,,,
3939,19-016-hps-investment-partners,"Ticket #2049",37,2049,,,Open,1905,0,1905,"ticket #2049
as per JTM frame and sheetrock and spackle both closets for ceilings in training room 06-05 as ceiling not in contract
1 carp 7 horus x $165= $1155
1 taper 4 hours x $160= $640
Material= $110
Total= $1905",,,,,,,,,,,,,
3942,19-002-cit-11w-42nd-street,"Ticket #2115",61,2115,,,Open,1025,0,1025,"Ticket #2115
Open and close ceiling tiles on the 14th floor to locate 7 missing dumpers
See email on 10/12/19
1 carp 5 hours OT x $205= $1025

",,,,,,,,,,,,,
3944,19-002-cit-11w-42nd-street,"ticket #2116",62,2116,,,Open,5040,0,5040,"ticket #2116
reframe ceiling in the hallway for electrical pipes to be raised above the ceiling in 10 DIFFERENT locations
see email from 9/18 from brent to the team
Carpentry= 2 men 14 hours each= 28 hours x $165= $4620
Material= $420
Total= $5040",,,,,,,,,,,,,
3946,19-002-cit-11w-42nd-street,"Ticket #2117",63,2117,,,Open,7610,0,7610,"Ticket #2117
Remove existing wall and ceiling in the existing closet.
Build new closet, install temporary door frame and door with hardware SK- 56REV1

carpentry= 2 men 11 hours O.T= 22 hours x $205= $4510
taping= 8 hours x $200= $1600
Material= $1500
Total= $7610",,,,,,,,,,,,,
3949,18-025-nordstrom,"Ticket #3713 1790 Broadway",352,351,,Paid,Closed,1640,1640,0,"Ticket #3713 1790 broadway
Provide labor and material to install hardware on temp 
doors at freight ENTRANCE at 1790. We wrote a ticket to build wall and install door frame on ticket 3610
Hang doors and install hardware, lock panic bar, flush bolts, closer
1 carpenter 8 hours= $1320
Material= $320
Total= $1640",,,,,,,,,,,,,
3951,18-025-nordstrom,"Ticket #3714 1790 broadway",353,352,,Paid,Closed,1280,1280,0,"Ticket #3714 1790 broadway
Provide labor on overtime to expedite the ceiling above the stairs. (scaffold coming down)
9/18- As per email from Derry
2 tapers 4 hours each= 8 hours
1 carpenter 3 hours
9/19- 2 tapers 4 hours each= 8 hours
9/20- 1 taper 4 hours

Total= $1280",,,,,,,,,,,,,
3953,18-025-nordstrom,"Ticket #3715 1790 Broadway",354,353,,Paid,Closed,1140,1140,0,"ticket #3715 1790 Broadway
Provide labor and material to reframe for recessed sharps disposal in the ground floor bathroom.
plumbing in the way of SDS box so we had to frame and rock for semi recessed
as per Email Derry 9/5
1 carp 6 hours= $990
Material= $150
Total= $1140",,,,,,,,,,,,,
3955,18-025-nordstrom,"Ticket #3716 225 W 57th",355,354,,Paid,Closed,1200,1200,0,"tICKET #3716 225 W 57th
pROVIDE LABOR AND MATERIAL TO BUILD SHELVES FOR av, rOCK IN LANDLEASE SIDE OF THE 6TH FLOOR- aS PER mIKE

1 CARPENTER 6 HOURS= $990
mATERIAL= $210
tOTAL= $1200",,,,,,,,,,,,,
3957,18-025-nordstrom,"Ticket #3717 225 W 57th",356,355,,Paid,Closed,1320,1320,0,"ticket #3717 225 W 57th
provide labor to go back and mark department boundaries.
We were told originally to only do corners and not to stain the floor.
then, we were told to go back and put full tape line 
as per email from Paddy 9/19
1 carp 8 hours= $1320",,,,,,,,,,,,,
3959,18-025-nordstrom,"Ticket #3718 1776 Broadway",357,356,,Paid,Closed,1800,1800,0,"ticket #3718 1776 Broadway
Provide labor on overtime to remove 9 wood ceiling.
wolf to give access to filter
we were told friday evening to stay late and remove panels
as per email from Tomas 9/20
2 carps 4 hours OT= $1800
if not OT, $480",,,,,,,,,,,,,
3961,18-025-nordstrom,"Ticket #3719 1790 Broadway",358,357,,Paid,Closed,4570,4570,0,"ticket #3719 1790 broadway
Provide labor to patch and add access doors in 1790.
email sent from me to jimmy 9/23
email from tomas never sent
2 carpenters 8 hours
1 taper 8 hours
$3920
Material= $650
Total= $4570",,,,,,,,,,,,,
3963,18-025-nordstrom,"Ticket #3720 1790 Broadway",359,358,,Paid,Closed,1874,1874,0,"ticket #3720 1790 Broadway
provide labor and material to cut back the ceiling at the roller door.
The door was installed incorrectly and had to be adjusted, hence the ceiling had to be fixed- as per email from Tomas.
1 carpenter= 6 hours = $990
1 taper 4 hours = $640
Material= $244
Total = $ 1874",,,,,,,,,,,,,
3965,18-025-nordstrom,"Ticket #3721 1776 Broadway",360,359,,Paid,Closed,2155,2155,0,"ticket #3721 1776 Broadway
provide labor and material to patch ceiling after data guys as per email from Frank 9/24
1 carp 7 hours = $1155
1 taper 5 hours= $800
material= $200
Total= $2155
",,,,,,,,,,,,,
3967,18-025-nordstrom,"Ticket 3728",371,370,,Paid,Closed,5640,5640,0,"Provide labour on overtime due to not being able to work during the day,
10/2 1 Carpenter 8hrs $480
10/3 2 carpenter 8hrs $960
1 taper 8hrs $440
10/4 2 carpenter 8hr $960
2 taper 8hr $880
10/6 (Sunday Premium) 
1 carpenter 8hrs $1000 
1 taper 8hr $920

Total $5640",,,,,,,,,,,,,
3969,18-025-nordstrom,"Ticket #3722 1790 Broadway",361,360,,Paid,Closed,1155,1155,0,"ticket #3722 1790 Broadway
provide labor to install shelf for base coat vendor as per email from tomas 8/24
1 carp 7 hours =$1155
",,,,,,,,,,,,,
3971,18-025-nordstrom,"Ticket #3723 1790 Broadway",362,361,,Paid,Closed,1485,1485,0,"ticket #3723 1790 Broadway
Provide labor and material to patch on 1st floor of 1790 as per email from tomas 9/23
1 carp 5 hours= $825
1 taper 3 hours = $480
material= $180
Total= $1485",,,,,,,,,,,,,
3973,18-025-nordstrom,"Ticket 3732 1790",372,371,,Paid,Closed,2600,2600,0,"Ticket 3732 1790
Provide labor to patch on 1st floor of 1790 after temp wall was removed. Additional patching on the first floor.
As per email from Tomas 10/5
1 Carpenter 8hrs $1320
1 Taper 8hrs $1280

Total $2600",,,,,,,,,,,,,
3975,18-025-nordstrom,"Ticket 3733 1790",373,372,,Paid,Closed,4110,4110,0,"Ticket 3733 1790
Provide labor and material for patching around diffusers added at stairs and the exterior column on broadway when plumbing was worked on. Exterior columns are fire rated shafts.
As per email from Tomas 10/7
2 Carpenters 8hrs $2640
1 Taper 8hrs $1280
Material $190
Total $4110",,,,,,,,,,,,,
3977,18-025-nordstrom,"Ticket 3734 225",374,373,,Paid,Closed,7800,7800,0,"Ticket 3734 225
Provide labor on overtime due to work not being able to during the day
10/7 2 carpenters 8hrs $960
1 taper $440
10/8 3 Carpenters 8hrs $720
1 taper 8hrs $480
10/9 3 carpenters 8hrs $1440
1 taper $440
10/10 2 Carpenters 8hrs $960
1 taper 8hrs $440
10/11 2 carpenters 8hrs $960
10/13 1 taper 8hrs (premium) $960

Total $7800
",,,,,,,,,,,,,
3979,18-025-nordstrom,"Ticket 3735 1776 drybar",375,374,,Paid,Closed,1320,1320,0,"Ticket 3735 1776 Drybar
Provide labor and material to inclose wash stations with metal angles.
As per email from Tomas 10/3
4 washstations 
1 carpenter 8hrs $1320",,,,,,,,,,,,,
3981,18-025-nordstrom,"Ticket #3724 225 W 57th",363,362,,Paid,Closed,4880,4880,0,"Ticket #3724 225 W 57th
Provide labor on overtime due to not being able to work during day
9/26- 2 carp 8 hours
2 tapers 8 hours

9/27- 1 carpenter 8 hours
1 taper 8 hours

9/28- 2 carp 14 hours
sat 1 taper 8 hours

$4880",,,,,,,,,,,,,
3983,18-025-nordstrom,"Ticket 3736 225",376,375,,Paid,Closed,3980,3980,0,"Ticket 3736 225
Provide labor and material to patch on 6th floor after pipes removed and duct work added,
as per email from Colum 10/7
10/8 2 Carpenter 8hrs, $2640
10/8 1 taper 6hrs, $960
Material $380
Total  $3980",,,,,,,,,,,,,
3985,18-025-nordstrom,"Ticket #3725 1790 Broadway",364,363,,Paid,Closed,4160,4160,0,"Ticket #3725 1790 Broadway
Provide labor and material to build a column around the new standup in the cellar
as per emial from derry 9/3
2 carp 8 hours $2640
1 taper 7 hours = $1120
Material= $400
Total= $4160",,,,,,,,,,,,,
3987,18-025-nordstrom,"Ticket 3737 225",377,376,,Paid,Closed,800,800,0,"Ticket 3737 225
Provide labor and material to change out ceiling tile in corridor 4-02, 4-07, damaged tile
As per Paddy's punch list
1 Carpenter 4hrs $660
Material $140
Total $800",,,,,,,,,,,,,
3989,18-025-nordstrom,"Ticket #3726 225 W 57th",365,364,,Paid,Closed,1918,1918,0,"Ticket #3726 225 W 57th
provide labor and material to install 2 access doors for trap primeas not on drawings.
door located in FRP panels 
as per email from mitch 9/23
1 carp 8 hours= $1320
material= $598
Total= $1918",,,,,,,,,,,,,
3991,18-025-nordstrom,"Ticket #3727 225 W 57th",366,365,,Paid,Closed,1305,1305,0,"Ticket #3727 225 W 57th
Provide labor to retile the ceiling in the kitchen in bar verde
1 carp 5 hours= $825
MATERIAL= $480
Total= $1305
",,,,,,,,,,,,,
3993,18-025-nordstrom,"Ticket 3738 1790",378,377,,Paid,Closed,2735,2735,0,"Ticket 3738 1790
Provide labor to do the finish layer of MDA board on the platform in the bulnox up front. We built the substructure but were told to finish it and track time
10/7 1 carpenter 7hrs $1155
10/10 1 Carpenter 8hrs $1320
Material $260
Total  $2735",,,,,,,,,,,,,
3995,18-025-nordstrom,"Ticket #3729 1790 Broadway",367,366,,Paid,Closed,2990,2990,0,"Ticket #3729 1790 Broadway
Provide labor and material to patch holes and install access doors
photo of the date 10/2
email from derry
1 carp 8 hours= $1320
1 taper 8 hours = $1280
Material= $390
Total= $2990
",,,,,,,,,,,,,
3997,18-025-nordstrom,"Ticket 3739 1776 Wolf",379,378,,Paid,Closed,990,990,0,"Ticket 3739 1776
Provide labor to remove 9wood ceiling in Wolf RESTAURANT,

As per email from Frank 10/9
2 carpenters 3hrs $990

Total $990 ",,,,,,,,,,,,,
3999,18-025-nordstrom,"Ticket #3730 225 W 57th",368,367,,Paid,Closed,1520,1520,0,"ticket #3730 225 W 57th
provide labor and material to move the niche for the sign at the bar verde
possible bulletin
1 carp 8 hours = $1320
material= $200
Total= $1520
",,,,,,,,,,,,,
